CLEVR_train_10993_de	Which color is repeated?	return objects ;return colors of #1 ;return number of  #1 for each  #2 ;return #2 where #3 is  higher than one	['select', 'project', 'group', 'comparative']	train
CLEVR_train_10996_de	Are some of the shiny objects cylinders?	return shiny objects ;return #1 that  are cylinders ;return are there  any  #2	['select', 'filter', 'boolean']	train
CLEVR_train_10997_de	Are there any metal objects in this picture?	return metal objects ;return are there  any  #1	['select', 'boolean']	train
CLEVR_train_10998_de	Are there more metallic objects here than matt objects?	return objects here ;return #1 that  are metallic ;return #1 that  are matte ;return number of  #2 ;return number of  #3 ;return if  #4 is  more than  #5	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_11_de	What color does the ball reflect in the metal cube?	return the  metal cube ;return the  sphere ;return #2 that is being reflected in #1 ;return the  color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_1100_de	What is the shape of the object on the far right?	return objects ;return #1 to  the   far right ;return the   shape of #2	['select', 'filter', 'project']	train
CLEVR_train_11002_de	Do the same shapes have the same color?	return shapes ;return #1 that  are similar ;return color of #2 ;return #3 that  are the  same ;return if  there are any  #1 with  #4	['select', 'filter', 'project', 'filter', 'boolean']	train
CLEVR_train_11003_de	What is the shape of the gray object in the back?	return objects ;return #1 that  are gray ;return #2 that  are in the   back rear ;return the   shape of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_11005_de	What shape is the brown cylinder?	return shapes ;return #1 that  is  cylinder ;return #2 that  is  brown ;return #1 behind #3	['select', 'filter', 'filter', 'filter']	train
CLEVR_train_11006_de	What color is the only big shiny object?	return shiny object ;return #1 that  is  large ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_11011_de	Which shape is closest to the red cube?	return cube ;return #1 that is red ;return things ;return closeness of #3 to #2 ;return #3 where #4 is highest ;return shape of #5	['select', 'filter', 'select', 'None', 'superlative', 'project']	train
CLEVR_train_11014_de	How many objects are in a line on the right side of the screen?	return objects ;return #1 in  a line ;return #2 on  the right side of  the  screen ;return number of #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_11015_de	is the smallest cube made of the same material as the largest cube?	return cubes ;return #1 that  is  smallestt ;return #1 that  is  largest ;return material of #2 ;return material of #3 ;return if  #4 is  the same as #5	['select', 'filter', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_11017_de	all objects in the picture are made of the same material	return objects in  the  image ;return materials of #1 ;return if all of #2 are the  same	['select', 'project', 'boolean']	train
CLEVR_train_11018_de	The object is infron the cylinder, but behind the cube, what am I?	return object ;return #1 that is infron of the  cylinders ;return #2 that is behind the  cube	['select', 'filter', 'filter']	train
CLEVR_train_11020_de	What color are the two large balls?	return spheres ;return #1 that  are large ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_11021_de	Are all large cubes made of the same material?	return large cubes ;return materials of #1 ;return are #2 the same	['select', 'project', 'boolean']	train
CLEVR_train_11024_de	What is the shape of the cyan object in front of a large ball?	return Cyan item ;return large sphere ;return #1 in  front of  #2 ;return shape of  #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_11025_de	Are there metallic green objects?	return objects ;return #1 which  are green ;return #2 which  are metallic	['select', 'filter', 'filter']	train
CLEVR_train_11027_de	What color is the tiny object that is the same shape as the big blue ball?	return tiny object ;return blue sphere ;return #2 that  is  big ;return shape of #1 ;return shape of #3 ;return #1 where #4 is  the same as #5 ;return color of #6	['select', 'select', 'filter', 'project', 'project', 'comparative', 'project']	train
CLEVR_train_1103_de	What color is the small cylindrical object to the right of the big ball?	return objects ;return #1 that  is  small ;return #2 that  is  cylindrical ;return #1 that  is  large ;return #4 that  is  sphere ;return #3 to  the   right of #5 ;return color of #6	['select', 'filter', 'filter', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_11030_de	How many red objects are balls?	return objects ;return #1 that  are red ;return #2 that  are spheres ;return number of #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_11035_de	Are the objects in the picture all the same color?	return objects in the   image ;return the   colors of #1 ;return if  all of #2 are the   same	['select', 'project', 'boolean']	train
CLEVR_train_11036_de	What is the shape of the object behind the blue-green ball?	return objects ;return teal ball ;return #1 behind #2 ;return shape of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_11037_de	How many yellow balls are metallic?	return yellow balls ;return #1 which  are metallic ;return the number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_11039_de	How many shiny shapes?	return shiney shapes ;return number of #1	['select', 'aggregate']	train
CLEVR_train_1104_de	Is an object partially hidden?	return objects ;return #1 that are partially hidden ;return number of  #2 ;return if #3 is higher than zero	['select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_11040_de	What is the shape of the object in the middle of two others?	return items ;return #1 in the   middle of two others ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_11043_de	is the largest sphere made of the same material as the cylinder?	return largest sphere ;return cylinder ;return material of #1 ;return material of #2 ;return is  #3 the   same as #4	['select', 'select', 'project', 'project', 'boolean']	train
CLEVR_train_11045_de	Are some of the cylinders red?	return cylinders ;return #1 that are red ;return number of  #2 ;return if #3 is  at least one	['select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_11046_de	Are all cylinders small?	return cylinders ;return #1 that are small ;return number of  #1 ;return number of  #2 ;return if #3 is equal to #4	['select', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_11047_de	Do the green cube and the cyan cylinder have the same material?	return green cube ;return cyan cylinder ;return material of #1 ;return material of #2 ;return is  #3 the  same as #4	['select', 'select', 'project', 'project', 'boolean']	train
CLEVR_train_11048_de	Are there two objects that are the same color?	return objects ;return color of #1 ;return number of  #1 for each #2 ;return is any of #3 equal to two	['select', 'project', 'group', 'boolean']	train
CLEVR_train_1105_de	What is the shape of the blue object behind and to the right of the gray metal cube?	return cubes ;return #1 that  are gray ;return #2 that  are metallic ;return objects ;return #4 that  are blue ;return #5 that  is  behind #3 ;return #6 that  is  to  the   right of #3 ;return shape of #7	['select', 'filter', 'filter', 'select', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_11052_de	The color of the ball behind the gray cube?	return balls ;return cubes ;return #2 that  are gray ;return #1 that  is  behind #3 ;return color of #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_11053_de	How many non purple objects are there in this picture?	return objects ;return #1 that  are purple ;return #1 besides #2 ;return number of  #3	['select', 'filter', 'discard', 'aggregate']	train
CLEVR_train_11054_de	Is the rubber cylinder the same color as the metal cylinder?	return cylinders ;return #1 that is rubber ;return #1 that is metallic ;return color of #2 ;return color of #3 ;return is #4 the  same as #5	['select', 'filter', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_11056_de	Are the little thing and the metal object in front of the purple rubber the same color?	return tiny thing ;return metal object ;return purple rubber ;return #2 in front of #3 ;return color of #1 ;return color of #4 ;return is  #5 the same as #6	['select', 'select', 'select', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_11057_de	There is a small ball between a blue and a purple object. Which color is it?	return small sphere ;return blue object ;return purple object ;return #1 between #2 and #3 ;return color of #4	['select', 'select', 'select', 'filter', 'project']	train
CLEVR_train_11058_de	How many objects are rubber	return objects ;return #1 that are rubber ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_1106_de	How many balls contains metallic color, no matter which color?	return balls ;return paint of #1 ;return #1 where #2 is  metallic ;return number of  #3	['select', 'project', 'comparative', 'aggregate']	train
CLEVR_train_11063_de	What is the shape of the object behind the yellow cylinder but in front of the green cylinder?	return the   yellow cylinder ;return the   green cylinder ;return items ;return #3 that  are behind #1 ;return #3 that  are in front of #2 ;return #3 in both #4 and #5 ;return the   shape of #6	['select', 'select', 'select', 'filter', 'filter', 'intersection', 'project']	train
CLEVR_train_11064_de	Which color is the most common among the balls?	return spheres ;return colors of #1 ;return #2 that  is  most common	['select', 'project', 'filter']	train
CLEVR_train_11065_de	the objects are all cubes	return objects ;return #1 that  are cubes ;return number of #1 ;return number of #2 ;return is  #3 the same as #4	['select', 'filter', 'aggregate', 'aggregate', 'boolean']	train
