CLEVR_train_15400_ja	How many are blue and green?	return things ;return #1 that  is  blue ;return #1 that  is  green ;return number of  #2 ;return number of  #3 ;return sum of #4 and #5	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'arithmetic']	train
CLEVR_train_15404_de	Are there two green objects?	return objects ;return #1 that are green ;return number of  #2 ;return is #3 equal to two	['select', 'filter', 'aggregate', 'boolean']	train
CLEVR_train_15406_de	How many cube-shaped items are there?	return items ;return #1 that  are cube shaped ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15408_de	What color is the metal ball?	return the  metal ball ;return the  color of #1	['select', 'project']	train
CLEVR_train_15409_de	Is the middle object the same as the left one?	return center object ;return object on  the    left ;return is  #1 the    same as #2	['select', 'select', 'boolean']	train
CLEVR_train_15410_de	How many objects have a matte finish?	return objects ;return #1 that have a matte finish ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15413_de	What is the shape of the large object that is directly to the right of the gray cube?	return the  gray cube ;return items ;return #2 that are  large ;return #3 that are  directly to  the  right of #1 ;return the  shape of #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_15415_de	Is the blue rubber cube the same size as the cyan metal cube?	return blue rubber cube  ;return cyan metallic cube  ;return size of #1 ;return size of #2 ;return Is #3 the same as #4	['select', 'select', 'project', 'project', 'boolean']	train
CLEVR_train_15417_de	What color is the object closest to the yellow ball?	return yellow ball ;return item closest to #1 ;return color of #2	['select', 'project', 'project']	train
CLEVR_train_15418_de	How many small objects are there in the picture?	return object ;return #1 that  are small ;return #2 in the  picture ;return number of  #3	['select', 'filter', 'filter', 'aggregate']	train
CLEVR_train_15420_de	What is the shape just to the left of the yellow ball?	return the   yellow sphere ;return shapes ;return #2 directly to  the   left of #1	['select', 'select', 'filter']	train
CLEVR_train_15421_de	What color is the object that has no suitably shaped object?	return objects ;return shapes of #1 ;return number of  #1 for each  #2 ;return #2 where #3 is  equal to  one ;return #1 where #2 is  the same as #4 ;return color of #5	['select', 'project', 'group', 'comparative', 'comparative', 'project']	train
CLEVR_train_15423_de	How many cubes are not metallic?	return cubes ;return #1 that are metallic ;return number of  #1 ;return number of  #2 ;return difference of #3 and  #4	['select', 'filter', 'aggregate', 'aggregate', 'arithmetic']	train
CLEVR_train_15425_de	Are there as many glossy and matt cylinders?	return cylinders ;return #1 that are  shiny ;return #1 that are  matte ;return number of #2 ;return number of #3 ;return if #4 and #5 are  equal	['select', 'filter', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_15429_de	What is the shape of the object closest to the front?	return object ;return #1 that  is  closest in front ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_15432_de	Are the purple things bigger than the gray ones?	return purple things ;return gray thing ;return are #1 larger than #2	['select', 'select', 'boolean']	train
CLEVR_train_15433_de	What is the shape of the largest object that is not a cube?	return objects ;return cubes ;return #1 besides  #2 ;return size of #3 ;return #3 where #4 is  highest	['select', 'select', 'discard', 'project', 'superlative']	train
CLEVR_train_15434_de	Is there a purple ball?	return purple sphere ;return Is there  any  #1	['select', 'boolean']	train
CLEVR_train_15435_de	The brown thing in the back is which shape?	return the  brown thing ;return #1 that is in  the  back ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_15436_de	What color is the object in the foreground of the picture?	return objects ;return #1 in the   forefront of the  image ;return the   color of #2	['select', 'filter', 'project']	train
CLEVR_train_15438_de	Is the total volume of the cubes larger than the total volume of the cylinders?	return cubes ;return volumes of #1 ;return cylinders ;return volumes of #3 ;return sum of #2 ;return sum of #4 ;return is #5 higher than #6	['select', 'project', 'select', 'project', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_15439_de	Which shape is further away from the large blue-green shape?	return shapes ;return #1 that is  teal ;return #2 that is  large ;return #1 that is  further from  #3	['select', 'filter', 'filter', 'filter']	train
CLEVR_train_15445_de	How many of the objects are cubes?	return objects ;return #1 that are cubes ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15446_de	How many matt objects are there?	return matte objects ;return number of  #1	['select', 'aggregate']	train
CLEVR_train_15447_de	Are green cylinders visible?	return green cylinders ;return are there any  #1 visible	['select', 'boolean']	train
CLEVR_train_1545_de	Which color cube is partially hidden?	return cube ;return #1 that is partially hidden ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_15450_de	What color is the large metal cube near the back?	return large cube ;return #1 that  is  metallic ;return #2 near the  back ;return color of #3	['select', 'filter', 'filter', 'project']	train
CLEVR_train_15451_de	Are the objects approximately the same size?	return objects ;return sizes of #1 ;return if  all #2 are about the  same	['select', 'project', 'boolean']	train
CLEVR_train_15453_de	What is the shape of the object covered by a blue cylinder?	return items ;return blue cylinder ;return #1 obscured by #2 ;return shape of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_15457_de	How many of the objects are golden?	return objects ;return colors of #1 ;return #1 where #2 is gold ;return number of  #3	['select', 'project', 'comparative', 'aggregate']	train
CLEVR_train_15458_de	What color is the only non-brown object?	return object ;return #1 that is  brown ;return #1 besides  #2 ;return the color of #3	['select', 'filter', 'discard', 'project']	train
CLEVR_train_1546_de	How many objects are not partially covered by other objects?	return objects  ;return #1 which are partially obscured by other objects  ;return #1 besides #2	['select', 'filter', 'discard']	train
CLEVR_train_15460_de	Are there shapes directly to the left of the large cube?	return the large cube ;return shapes ;return are there  any  #2 directly to the left of #1	['select', 'select', 'boolean']	train
CLEVR_train_15462_de	What color is the farthest left and right object in this picture?	return objects ;return #1 that is farthest left ;return #1 that is farthest right ;return color of #2 ;return color of #3 ;return color of both #4 and  #5	['select', 'filter', 'filter', 'project', 'project', 'intersection']	train
CLEVR_train_15463_de	What's the green thing on the left?	return green thing ;return #1 that is to the  left	['select', 'filter']	train
CLEVR_train_15467_de	How many bright yellow objects are there?	return objects ;return #1 that  are shiny ;return #1 that  are yellow ;return #1 in both #2 and  #3 ;return number of #4	['select', 'filter', 'filter', 'intersection', 'aggregate']	train
CLEVR_train_15468_de	What color is the shape that is partially hidden by the large green ball?	return the  large green sphere ;return objects partially hidden by #1 ;return color of #2	['select', 'project', 'project']	train
CLEVR_train_1547_de	What color is the metallic object in this picture?	return metallic object ;return color of #1	['select', 'project']	train
CLEVR_train_15470_de	What is the shape of the second largest object?	return objects ;return largeness of #1 ;return #1 where #2 is highest ;return #1 besides  #3 ;return #4 where #2 is highest ;return shape of #5	['select', 'project', 'superlative', 'discard', 'superlative', 'project']	train
CLEVR_train_15471_de	How many objects are small and metallic?	return small objects ;return #1 that  are metallic ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15475_de	What color is the object to the left of the green object?	return the   green object ;return items ;return #2 to  the   left of #1 ;return the   color of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_15477_de	Are all balls matt?	return balls ;return #1 that  are matte ;return number of  #1 ;return number of  #2 ;return is  #3 the  same as #4	['select', 'filter', 'aggregate', 'aggregate', 'boolean']	train
CLEVR_train_15479_de	What is the shape of the large gray object?	return the  large gray items ;return the  shape of #1	['select', 'project']	train
CLEVR_train_15480_de	Is the object closest to the yellow object the same material as the object behind the silver object?	return object  ;return yellow thing  ;return #1 closest to #2 ;return silver thing  ;return #1 behind #4 ;return material of #3 ;return material of #5 ;return if #6 is the  same as #7	['select', 'select', 'filter', 'select', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_15482_de	Which two shiny objects seem to be touching?	return objects ;return #1 that  are shiny ;return #2 that  seem to be touching each other	['select', 'filter', 'filter']	train
CLEVR_train_15483_de	What is the shape of the green object?	return object ;return #1 that  is  green ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_15484_ja	How many glossy objects are there?	return objects ;return #1 that  are shiny ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_15487_de	What color is the object behind the gray metal cube?	return objects ;return #1 that  are gray ;return #2 that  are metallic ;return #3 that  is  cube ;return #1 that is  behind #4 ;return color of #5	['select', 'filter', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_15491_de	Is there a brown cylinder shape that has the same shape as others?	return cylinders ;return #1 that  are brown ;return shape of #2 ;return shapes ;return if  there is  any  #4 same as #3	['select', 'filter', 'project', 'select', 'boolean']	train
